	GSM461182_untreat_single_featureCounts.counts	GSM461176_untreat_single_featureCounts.counts	GSM461177_untreat_paired_featureCounts.counts	GSM461178_untreat_paired_featureCounts.counts	GSM461179_treat_single_featureCounts.counts	GSM461180_treat_paired_featureCounts.counts	GSM461181_treat_paired_featureCounts.counts
FBti0019353	8.3333666887686	43.082782699995	12.4444961643821	36.4706076741112	36.1858255855023	37.3551553638686	6.15783057994392
FBgn0038057	149.167263728958	146.281076144169	110.444903458891	139.803996084093	162.573999007329	132.984353095372	112.072516554979
FBgn0023097	1238.33828995101	1398.68754998123	1529.11746619845	1240.00066091978	1171.05722510763	1367.19868631759	1155.20901679748
FBgn0083986	97.5003902585926	116.724283361614	66.8891668835539	57.7451288173427	126.388173421827	77.6987231568468	98.5252892791027
FBgn0037376	1092.50437289756	1077.57053008941	1034.44874366426	1092.59862157025	1068.79293540947	947.326740027709	965.547834935207
FBti0061723	0	0	0	0	0	0	0
FBgn0037249	9263.37041123517	7976.82731316303	10398.9321073618	10131.2308901375	7696.56777235987	10006.6990188731	9448.57524186595
FBgn0085306	0	0	0	0	0	0	0
FBgn0039531	162.500650430988	136.261824353473	154.000640034229	182.353038370556	162.573999007329	188.269983033898	181.040219050351
FBti0062144	0	0	0	0	0	0	0
FBgn0039883	66.6669335101488	90.6742287058034	96.4448452739615	60.7843461235186	106.459747737057	134.478559309927	116.998781018934
FBti0062524	0	0	0	0	0	0	0
FBgn0054034	5.00002001326116	1.00192517906965	7.77781010273883	1.51960865308797	9.96421284238468	4.48261864366424	8.62096281192149
FBgn0051573	0	0	0	0	0	0	0
FBti0062367	0	0	0	0	0	0	0
FBti0019407	4.1666833443843	0.500962589534826	4.6666860616433	6.07843461235186	2.09772901944941	5.97682485821898	4.92626446395514
FBgn0010401	0	2.50481294767413	0	0	0.524432254862352	0	0
FBgn0003129	0.83333666887686	1.00192517906965	1.55556202054777	3.03921730617593	2.09772901944941	1.49420621455475	1.23156611598878
FBgn0039767	1060.83757948024	1308.51428386496	1253.7829885615	1379.80465700387	1111.27194805332	1376.16392360492	1400.29067387925
FBgn0037910	0	0.500962589534826	0	1.51960865308797	0.524432254862352	1.49420621455475	0
FBgn0264915	0	0	0	0	0	0	0
FBgn0264491	1224.17156658011	1420.22894133123	1137.11583702042	975.588755282474	1492.00976508339	1190.88235300013	1222.94515317686
FBgn0266730	0.83333666887686	0.500962589534826	0	0	0	1.49420621455475	1.23156611598878
FBgn0263527	0	0	0	0	0	0	0
FBgn0051515	0	0	0	0	0	0	0
FBgn0262383	0	0	0	0	0	0	0
FBgn0002354	163.333987099864	138.766637301147	115.111589520535	177.794212411292	177.782534398337	129.995940666263	168.724557890463
FBgn0038143	24.1667633974289	25.5490920662761	20.222306267121	13.6764778777917	43.5278771535752	38.8493615784234	46.7995124075738
FBgn0038727	3.33334667550744	10.0192517906965	3.11112404109553	6.07843461235186	9.43978058752233	5.97682485821898	8.62096281192149
FBgn0263755	207.500830550338	160.308028651144	183.556318424636	191.470690289084	192.991069789345	237.578788114205	232.76599592188
FBgn0039648	0.83333666887686	2.50481294767413	1.55556202054777	0	12.5863741166964	0	0
FBgn0004777	0	1.00192517906965	0	0	0	0	0
FBtr0472815_df_nrg	0	0	0	0	0	0	0
FBgn0004175	0	0	0	0	0	0	0
FBgn0267775	0	0	0	0	0.524432254862352	0	0
FBti0020386	0	2.50481294767413	0	0	3.67102578403646	1.49420621455475	0
FBgn0001139	3348.34673554722	4558.75956476691	4672.90830972549	4367.35526897481	3506.87848826455	4001.48424257761	4145.45154641825
FBgn0265423	0	0.500962589534826	0	0	0.524432254862352	0	0
FBti0019300	0	0.500962589534826	0	0	1.57329676458705	0	0
FBti0060979	0	0	0	0	0	0	0
FBgn0041710	5109.18711688403	4020.72574360651	3918.46072975982	4695.59073804181	4709.40164866392	4920.42106452878	4894.24374493943
FBgn0267314	0	0.500962589534826	0	0	0.524432254862352	0	0
FBgn0045862	872.503492314072	1088.59170705918	1289.5609150341	1077.40253503937	850.629117386734	1152.03299142171	1161.36684737742
FBti0062601	0	0	0	0	0	0	0
FBgn0039064	13.3333867020298	28.0539050139502	29.5556783904076	12.1568692247037	18.8795611750447	13.4478559309927	7.3893966959327
FBgn0038638	810.003242148308	829.594048269671	858.670235342367	882.892627444108	628.269841325097	723.195807844497	785.739182000844
FBgn0051331	0	0	0	0	0	0	0
FBgn0085382	1.66667333775372	1.50288776860448	1.55556202054777	0	2.62216127431176	1.49420621455475	2.46313223197757
FBti0061579	0	0	0	0	0	0	0
FBgn0039048	0	3.00577553720895	1.55556202054777	4.5588259592639	9.43978058752233	2.98841242910949	3.69469834796635
FBgn0005632	8276.69979528497	8630.08252991644	9672.48464376601	8072.16116520327	7973.99243518206	8587.20311504612	7989.16939441924
FBgn0039592	0	1.00192517906965	0	0	1.0488645097247	0	1.23156611598878
FBtr0304253_df_nrg	0	0	0	0	0	0	0
FBgn0051334	0	0	0	0	0	0	0
FBgn0037439	995.837319307847	1126.66486386382	1009.5597513355	1025.73584083438	1025.2650582559	905.488966020176	975.400363863117
FBgn0051081	0	0.500962589534826	0	0	0	0	0
FBgn0085413	5.00002001326116	14.5279150965099	9.3333721232866	18.2353038370556	14.6841031361458	10.4594435018832	11.0840950438991
FBgn0267153	0	0.500962589534826	0	0	2.09772901944941	0	1.23156611598878
FBgn0039491	2.50001000663058	1.50288776860448	1.55556202054777	0	4.19545803889881	1.49420621455475	3.69469834796635
FBti0061792	0	0	0	0	0	0	0
FBgn0039413	3.33334667550744	1.50288776860448	1.55556202054777	3.03921730617593	2.62216127431176	4.48261864366424	1.23156611598878
FBgn0087013	10310.0412673445	8856.51762038618	10408.2654794851	10842.4077397826	7983.95664802444	10000.7221940149	9699.81472952766
FBgn0265083	0	0	0	0	0	0	0
FBgn0039779	0	0	0	0	1.57329676458705	0	0
FBgn0039509	472.501891253179	566.588688763888	546.002269212266	571.372853561075	359.760526835573	500.55908187584	516.026202599301
FBgn0283554	0	0	0	0	0	0	0
FBgn0051021	0.83333666887686	6.01155107441791	3.11112404109553	0	3.14659352917411	1.49420621455475	1.23156611598878
FBgn0039050	0	0	0	0	1.57329676458705	0	0
FBgn0014342	204.167483874831	175.837868926724	164.889574178063	185.392255676732	206.101876160904	213.671488681329	214.292504182048
FBgn0267777	0	1.50288776860448	1.55556202054777	0	2.62216127431176	0	0
FBgn0262323	0	0.500962589534826	0	0	0	0	0
FBgn0038607	4.1666833443843	2.0038503581393	4.6666860616433	1.51960865308797	4.19545803889881	0	2.46313223197757
FBgn0023178	0.83333666887686	0	3.11112404109553	0	0.524432254862352	0	0
FBtr0472809_df_nrg	0	0	0	0	0	0	0
FBgn0267675	0	1.00192517906965	0	0	0.524432254862352	0	0
FBti0059752	0	0	0	0	0	0	0
FBgn0051161	19.1667433841678	18.0346532232537	9.3333721232866	16.7156951839676	23.5994514688058	16.4362683601022	17.241925623843
FBgn0037489	738.336288624898	717.879390803405	606.669188013629	650.392503521649	684.384092595369	682.852240051519	652.730041474056
FBgn0266242	0	0	0	0	0	0	0
FBgn0037624	58.3335668213802	15.0288776860448	76.2225390068405	69.9019980420464	76.5671092099033	83.6755480150657	68.9677024953719
FBgn0261844	0	0	0	0	0	0	0
FBgn0039835	219.167543914614	177.841719284863	108.889341438344	185.392255676732	284.242282135395	180.798951961124	179.808652934362
FBgn0262233	0	0	0	0	0	0	0
FBgn0259227	3862.51546024424	3090.43821484034	3621.3483838352	2996.66826388947	3110.40770358861	3503.91357313088	3639.27787274686
FBgn0051361	780.003122068741	1183.27363648126	1308.22765928067	1133.62805520362	1615.77577723091	1715.34873430885	1705.71907064447
FBgn0037650	0	0	0	0	0.524432254862352	0	0
FBgn0037722	286.66781409364	318.111244354614	256.667733390381	287.206035433625	266.936017724937	252.520850259752	254.934186009678
FBgn0038865	390.834897703247	309.093917742987	331.334710376674	367.745294047288	163.098431262191	167.351096030131	188.429615746284
FBgn0039854	15.0000600397835	23.5452417081368	21.7778682876687	39.5098249802871	23.0750192139435	31.3783305056497	28.326020667742
FBgn0266413	0	0	1.55556202054777	4.5588259592639	0.524432254862352	0	0
FBti0062468	0	0	0	0	0	0	0
FBti0062160	0	0	0	0	0	0	0
FBgn0261575	5.00002001326116	3.00577553720895	1.55556202054777	3.03921730617593	4.19545803889881	2.98841242910949	4.92626446395514
FBgn0261006	0	0	0	0	0	0	0
FBgn0267111	3.33334667550744	1.50288776860448	1.55556202054777	0	6.29318705834822	0	2.46313223197757
FBgn0262028	100.8337369341	147.283001323239	110.444903458891	100.294171103806	123.766012147515	62.7566610112993	51.7257768715289
FBgn0039861	295.001180782408	342.157448652286	312.667966130101	338.872729638616	265.887153215212	282.404974550847	270.944545517533
FBgn0038460	10.0000400265223	10.0192517906965	15.5556202054777	21.2745211432315	8.39091607779763	4.48261864366424	3.69469834796635
FBti0020349	0	0	0	0	0	0	0
FBgn0026562	52358.5429055331	51848.1251290858	76933.4308502309	86742.3011355672	9200.6394793051	14360.8159280857	15635.9634085936
FBgn0261840	0	0	0	0	0	0	0
FBgn0001230	135.833877026928	195.876372508117	203.778624691757	167.156951839676	171.489347339989	195.741014106672	220.450334761992
FBgn0041711	0	0.500962589534826	0	0	2.09772901944941	0	0
FBgn0039190	0	1.00192517906965	0	0	3.14659352917411	0	0
FBgn0010438	104.167083609607	208.901399836022	216.22312085614	290.245252739801	134.779089499624	249.532437830642	284.491772793409
RR48405_transposable_element	5.00002001326116	0.500962589534826	3.11112404109553	4.5588259592639	2.09772901944941	1.49420621455475	0
FBgn0039161	0	2.0038503581393	0	1.51960865308797	1.0488645097247	0	1.23156611598878
FBgn0051282	0	0	0	0	0	0	0
FBgn0260466	0	0	0	0	0	0	0
FBgn0267339	277.501110735994	244.469743692995	182.000756404089	196.029516248348	154.707515184394	164.362683601022	151.48263226662
FBgn0015279	2591.67704020703	2357.02898376135	2537.12165551341	2487.599365105	2314.31954070756	2620.83770032902	2602.2992030843
FBgn0038149	674.16936512138	670.287944797597	668.891668835539	737.010196747663	1328.9113338212	1406.04804789602	1641.67763261305
FBgn0259194	0	0	0	0	1.57329676458705	1.49420621455475	0
FBgn0039233	281.667794080379	256.492845841831	185.111880445184	241.617775840986	215.541656748427	218.154107324993	215.524070298037
FBgn0000015	0	7.01347625348756	0	0	9.43978058752233	0	0
FBgn0039622	113.333786967253	97.687704959291	82.4447870890316	59.2647374704306	118.521689598891	89.6523728732847	81.2833636552597
FBgn0262174	0	0	0	0	0	0	0
FBgn0039093	0	0.500962589534826	0	0	0	0	0
FBgn0261550	11944.214475012	10084.376927336	12833.3866695191	11067.3098204397	8287.60292358974	9674.98523924198	9534.78486998517
FBgn0037972	1.66667333775372	7.51443884302238	1.55556202054777	6.07843461235186	11.5375096069717	7.47103107277373	8.62096281192149
FBgn0051055	1.66667333775372	2.0038503581393	0	0	3.14659352917411	2.98841242910949	2.46313223197757
FBgn0262539	4.1666833443843	3.00577553720895	6.22224808219107	0	3.67102578403646	5.97682485821898	2.46313223197757
FBti0062489	0	0	0	0	0	0	0
FBgn0259991	0	0	0	0	0	0	0
FBgn0037382	516.668734703653	585.625267166211	493.113160513642	601.765026622834	589.461854465283	615.612960396555	592.383301790605
FBgn0037573	1056.67089613586	800.538218076651	917.781592123182	1040.93192736526	766.195524353896	1039.9675253301	1093.63071099804
